_id,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TOTAL_ELEM,TIPO,CAPACIDAD_MAX,CANTIDAD_POR_TIPO_JUEGO
17082,AREA INFANTIL,83,PENAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,438799.09,4480896.02,ETRS89,40.47649523,-3.72201722,CALLE,ISLAS BAHAMAS,12,28035.0,"CALLE ISLAS BAHAMAS CON CALLE/ OTERO Y DELAGE DETRAS DE LA GASOLINERA, ASCENDIENTE 1: 083 · PE",20015148.0,2023-03-26T00:00:00Z,I8099,AE21,8,INFANTIL,1,"[('INFANTIL', '1')]"
17083,AREA INFANTIL,84,PILAR,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439472.16,4480837.54,ETRS89,40.47601774,-3.71407169,CALLE,LA BANEZA,22,28029.0,"CALLE LA BAÑEZA FRENTE AL Nº 22, ASCENDIENTE 1: 084 · BARRIO",11046547.0,2006-02-01T00:00:00Z,I8100,AE21,11,INFANTIL,5,"[('INFANTIL', '5')]"
17084,AREA INFANTIL,83,PENAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439290.04,4481435.81,ETRS89,40.48139388,-3.71627736,CALLE,ISLA DE AROSA,14,28035.0,"CALLE ISLA DE AROSA 14 CON FERMIN CABALLERO, ASCENDIENTE 1: 083 ·",11045664.0,2006-12-01T00:00:00Z,I8101,AE21,8,INFANTIL,5,"[('INFANTIL', '5')]"
17085,AREA INFANTIL,84,PILAR,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439648.21,4481139.811,ETRS89,40.47875352,-3.71202368,AVENIDA,BETANZOS,63,28029.0,"PARQUE LA VAGUADA AVD DE BETANZOS Nº63, ASCENDIENTE 1: 084 · BAR",11045928.0,2005-06-16T00:00:00Z,I8102,AE21,24,INFANTIL,7,"[('INFANTIL', '7')]"
17086,AREA INFANTIL,84,PILAR,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439717.11,4481096.39,ETRS89,40.47836738,-3.71120673,AVENIDA,MONFORTE DE LEMOS,129,28029.0,"PARQUE LA VAGUADA MONFORTE DE LEMOS Nº 129, ASCENDIENTE 1: 084 · BAR",11046582.0,2020-10-17T00:00:00Z,I8104,AE21,18,INFANTIL,4,"[('INFANTIL', '4')]"
17087,AREA INFANTIL,84,PILAR,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439629.73,4481218.19,ETRS89,40.47945825,-3.71224915,AVENIDA,BETANZOS,65,28029.0,"PARQUE LA VAGUADA CON AVD DE BETANZOS Nº65  AVD DE LA ILUSTRACIÓN, ASCENDIENTE 1: 084 · BAR",11045929.0,2006-04-20T00:00:00Z,I8105,AE21,18,INFANTIL,6,"[('INFANTIL', '6')]"
17088,AREA INFANTIL,83,PENAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439063.78,4481235.74,ETRS89,40.479575,-3.71892742,CALLE,FERMIN CABALLERO,87,28035.0,"CALLE FERMIN CABALLERO 87 , ASCENDIENTE 1: 08",11045597.0,2005-05-11T00:00:00Z,I8107,AE21,7,INFANTIL,1,"[('INFANTIL', '1')]"
17089,AREA INFANTIL,83,PENAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,438830.85,4481262.66,ETRS89,40.47980038,-3.72167793,CALLE,ISLA DE ONS,5,28035.0,"CALLE ISLAS CIES CON ISLA DE ONS (I), ASCENDIENTE 1: 083 · PE",31010618.0,2006-10-03T00:00:00Z,I8108,AE21,4,INFANTIL,1,"[('INFANTIL', '1')]"
17090,AREA INFANTIL,83,PENAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,438798.71,4481243.6,ETRS89,40.47962632,-3.72205525,CALLE,ISLAS CIES,36,28035.0,"CALLE ISLAS CIES CON ISLA DE ONS (II), ASCENDIENTE 1: 083 · PE",31045129.0,2007-09-01T00:00:00Z,I8109,AE21,7,INFANTIL,3,"[('INFANTIL', '3')]"
17091,AREA INFANTIL,81,EL PARDO,8.0,FUENCARRAL - EL PARDO,OPERATIVO,433794.806,4487109.29,ETRS89,40.5320816,-3.78169973,CALLE,ALMENAS,60,28048.0,"CALLE ALMENAS 60 , ASCENDIENTE 1: 081 · EL PA",11043317.0,2006-05-09T00:00:00Z,I8112,AE21,7,INFANTIL,2,"[('INFANTIL', '2')]"
17092,AREA INFANTIL,88,EL GOLOSO,8.0,FUENCARRAL - EL PARDO,OPERATIVO,440580.631,4483910.662,ETRS89,40.50378159,-3.70128367,AVENIDA,MONASTERIO DE EL ESCORIAL,40,28049.0,"AVENIDA MONASTERIO DEL ESCORIAL 40 B-CALLE , ASC",31012841.0,2005-07-18T00:00:00Z,I8113,AE21,23,INFANTIL,11,"[('INFANTIL', '11')]"
17093,AREA INFANTIL,88,EL GOLOSO,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439824.986,4484048.309,ETRS89,40.50496709,-3.71021443,AVENIDA,MONASTERIO DE EL ESCORIAL,3,28049.0,"AVENIDA MONASTERIO DEL ESCORIAL CON SANTUARIO DE VALVERDE, ASCENDIENT",31045197.0,2005-07-19T00:00:00Z,I8114,AE21,19,INFANTIL,6,"[('INFANTIL', '6')]"
17094,AREA INFANTIL,88,EL GOLOSO,8.0,FUENCARRAL - EL PARDO,OPERATIVO,440046.703,4483930.195,ETRS89,40.50391914,-3.70758663,AVENIDA,MONASTERIO DE EL ESCORIAL,24,28049.0,"AVENIDA MONASTERIO DEL ESCORIAL MONASTERIO DE HUELGAS - SANTUARIO DE VALVERDE, ASCENDI",31019723.0,2005-07-19T00:00:00Z,I8115,AE21,7,INFANTIL,2,"[('INFANTIL', '2')]"
17095,AREA INFANTIL,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,441211.22,4482476.14,ETRS89,40.49090381,-3.69370869,AVENIDA,CARDENAL HERRERA ORIA,100,28034.0,"CALLE CARDENAL HERRERA ORIA 100 , ASCENDIENTE",11048061.0,2006-06-05T00:00:00Z,I8116,AE21,11,INFANTIL,5,"[('INFANTIL', '5')]"
17096,AREA INFANTIL,83,PENAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,437574.636,4480963.132,ETRS89,40.47700865,-3.73646819,CALLE,DOCTOR GUIU,29,28035.0,"CALLE CARDENAL HERRERA ORIA Nº389 , ASCENDIEN",20175504.0,2003-05-14T00:00:00Z,I8117,AE21,10,INFANTIL,3,"[('INFANTIL', '3')]"
17097,AREA INFANTIL,85,LA PAZ,8.0,FUENCARRAL - EL PARDO,OPERATIVO,440680.69,4481935.4,ETRS89,40.48599488,-3.6999179,CALLE,SANGENJO,31,28034.0,"CALLE SANGENJO 31 POST , ASCENDIENTE 1: 085 ·",11045864.0,2007-02-15T00:00:00Z,I8119,AE21,7,INFANTIL,2,"[('INFANTIL', '2')]"
17099,AREA INFANTIL,84,PILAR,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439718.092,4481425.952,ETRS89,40.48133626,-3.71122648,CALLE,SANTIAGO DE COMPOSTELA,72,28034.0,"CALLE SANTIAGO DE COMPOSTELA 70 ZONA 2, ASCENDIENTE",31010712.0,2007-02-06T00:00:00Z,I8121,AE21,11,INFANTIL,6,"[('INFANTIL', '6')]"
17100,AREA INFANTIL,83,PENAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,437612.886,4481511.69,ETRS89,40.48195311,-3.73607094,CALLE,ALFONSO RODRIGUEZ CASTELAO,2,28035.0,"CALLE ALFONSO RODRIGUEZ CASTELAO , ASCENDIENT",31002806.0,2006-04-18T00:00:00Z,I8123,AE21,7,INFANTIL,1,"[('INFANTIL', '1')]"
17101,AREA INFANTIL,82,FUENTELARREINA,8.0,FUENCARRAL - EL PARDO,OPERATIVO,437505.669,4481460.834,ETRS89,40.48148692,-3.73733082,CALLE,GABRIELA MISTRAL,12,28035.0,"CALLE GABRIELA MISTRAL 12 , ASCENDIENTE 1: 08",11051271.0,2006-04-18T00:00:00Z,I8124,AE21,9,INFANTIL,17,[]
17102,AREA INFANTIL,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,443827.531,4483887.395,ETRS89,40.50379817,-3.66296331,CALLE,CEBREIRO,9,28050.0,"CALLE PALAS DEL REY , ASCENDIENTE 1: 086 · VA",31005945.0,2007-04-19T00:00:00Z,I8125,AE21,9,INFANTIL,6,"[('INFANTIL', '6')]"
17103,AREA INFANTIL,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,442680.226,4483565.055,ETRS89,40.50081594,-3.67647407,CALLE,CASTIELLO DE JACA,9,28050.0,"CALLE PUENTE LA REINA , ASCENDIENTE 1: 086 ·",31023173.0,2007-02-06T00:00:00Z,I8126,AE21,9,INFANTIL,5,"[('INFANTIL', '5')]"
17104,AREA INFANTIL,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,442619.87,4483792.79,ETRS89,40.50286329,-3.67720696,CALLE,BURGUETE,26,28050.0,"CALLE CASTILLEJO DE JACA , ASCENDIENTE 1: 086",31010548.0,2007-02-06T00:00:00Z,I8127,AE21,8,INFANTIL,3,"[('INFANTIL', '3')]"
17105,AREA INFANTIL,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,442650.585,4484304.924,ETRS89,40.50747891,-3.67689086,CALLE,CAPISCOL,5,28050.0,"CALLE CASTILLEJO DE JACA , ASCENDIENTE 1: 086",31038107.0,2016-02-14T00:00:00Z,I8128,AE21,10,INFANTIL,6,"[('INFANTIL', '6')]"
17106,AREA INFANTIL,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,442721.936,4484488.166,ETRS89,40.50913456,-3.67606534,CALLE,FROMISTA,9,28050.0,"AVENIDA SANTO DOMINGO DE LA CALZADA , ASCEND",31045862.0,2019-11-09T00:00:00Z,I8129,AE21,7,INFANTIL,3,"[('INFANTIL', '3')]"
17107,AREA INFANTIL,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,442860.875,4484544.198,ETRS89,40.5096489,-3.67443058,CALLE,FROMISTA,13,28050.0,"AVENIDA SANTO DOMINGO DE LA CALZADA ZONA 2 ,",31023247.0,2001-12-16T00:00:00Z,I8130,AE21,7,INFANTIL,2,"[('INFANTIL', '2')]"
17108,AREA INFANTIL,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,443092.37,4484526.34,ETRS89,40.50950394,-3.67169675,CALLE,PALAS DE REY,48,28050.0,"AVENIDA SANTO DOMINGO DE LA CALZADA ZONA 3 ,",31016101.0,2003-12-07T00:00:00Z,I8131,AE21,9,INFANTIL,8,[]
17109,AREA INFANTIL,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,443025.593,4484557.257,ETRS89,40.50977787,-3.67248767,CALLE,PALAS DE REY,48,28050.0,"AVENIDA SANTO DOMINGO DE LA CALZADA ZONA 4 ,",31016101.0,2007-02-15T00:00:00Z,I8132,AE21,7,INFANTIL,8,"[('INFANTIL', '8')]"
17110,AREA INFANTIL,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,442835.88,4483858.92,ETRS89,40.50347392,-3.67466372,CALLE,SAN JUAN DE ORTEGA,20,28050.0,"CALLE SAN JUAN DE ORTEGA , ASCENDIENTE 1: 086",31026541.0,2007-02-06T00:00:00Z,I8133,AE21,9,INFANTIL,5,"[('INFANTIL', '5')]"
17111,AREA INFANTIL,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,442746.05,4483854.34,ETRS89,40.50342647,-3.67572343,CALLE,CASTIELLO DE JACA,19,28050.0,"CALLE CASTILLEJO DE JACA , ASCENDIENTE 1: 086",31013379.0,2007-02-06T00:00:00Z,I8134,AE21,10,INFANTIL,6,"[('INFANTIL', '6')]"
17112,AREA INFANTIL,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,442952.1,4483749.96,ETRS89,40.50250037,-3.67328234,AVENIDA,CAMINO DE SANTIAGO,25,28050.0,"AVENIDA CAMINO DE SANTIAGO , ASCENDIENTE 1:",31049645.0,2007-02-06T00:00:00Z,I8135,AE21,8,INFANTIL,4,"[('INFANTIL', '4')]"
17113,AREA INFANTIL,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,443262.645,4483938.333,ETRS89,40.5042186,-3.66963439,PASEO,SAN MILLAN DE LA COGOLLA,14,28050.0,"CALLE SAN MILLAN DE GORGOLLA , ASCENDIENTE 1:",31006119.0,2007-02-15T00:00:00Z,I8136,AE21,13,INFANTIL,4,"[('INFANTIL', '4')]"
17114,AREA INFANTIL,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,443456.53,4484202.86,ETRS89,40.5066148,-3.66736985,CALLE,PALAS DE REY,30,28050.0,"CALLE PALAS DEL REY , ASCENDIENTE 1: 086 · VA",31003256.0,2007-02-15T00:00:00Z,I8137,AE21,8,INFANTIL,5,"[('INFANTIL', '5')]"
17115,AREA INFANTIL,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,442756.832,4484345.009,ETRS89,40.50784735,-3.67564054,CALLE,SAN JUAN DE ORTEGA,90,28050.0,"CALLE SANTO DOMINGO DE LA CALZADA , ASCENDIEN",31023640.0,2007-02-15T00:00:00Z,I8138,AE21,9,INFANTIL,5,"[('INFANTIL', '5')]"
17116,AREA INFANTIL,88,EL GOLOSO,8.0,FUENCARRAL - EL PARDO,OPERATIVO,441088.57,4484209.88,ETRS89,40.50651327,-3.69531709,AVENIDA,MONASTERIO DE SILOS,69,28049.0,"AVENIDA MONASTERIO DE SILOS 44 , ASCENDIENTE",31012185.0,2005-07-18T00:00:00Z,I8140,AE21,8,INFANTIL,0,[]
17117,AREA INFANTIL,88,EL GOLOSO,8.0,FUENCARRAL - EL PARDO,OPERATIVO,441172.5,4484340.58,ETRS89,40.50769662,-3.6943387,AVENIDA,MONASTERIO DE SILOS,73,28049.0,"AVENIDA MONASTERIO DE SILOS 54-72 , ASCENDIE",31019656.0,2005-07-18T00:00:00Z,I8141,AE21,4,INFANTIL,1,"[('INFANTIL', '1')]"
17118,AREA INFANTIL,88,EL GOLOSO,8.0,FUENCARRAL - EL PARDO,OPERATIVO,441259.66,4484478.6,ETRS89,40.50894612,-3.69332283,AVENIDA,MONASTERIO DE SILOS,83,28049.0,"AVENIDA MONASTERIO DE SILOS 83 POST , ASCEN",31013199.0,2005-07-18T00:00:00Z,I8142,AE21,9,INFANTIL,5,"[('INFANTIL', '5')]"
17119,AREA INFANTIL,88,EL GOLOSO,8.0,FUENCARRAL - EL PARDO,OPERATIVO,441395.931,4484811.636,ETRS89,40.51195587,-3.69174534,AVENIDA,MONASTERIO DE EL ESCORIAL,123,28049.0,"CALLE COLEGIATA DE CERVATOS , ASCENDIENTE 1:",31045195.0,2005-06-06T00:00:00Z,I8143,AE21,10,INFANTIL,3,"[('INFANTIL', '3')]"
17120,AREA INFANTIL,87,MIRASIERRA,8.0,FUENCARRAL - EL PARDO,OPERATIVO,440569.498,4483475.038,ETRS89,40.49985654,-3.70137418,CALLE,MONASTERIO DE EL PAULAR,136,28049.0,"AVENIDA MONASTERIO DEL PAULAR , ASCENDIENTE",31026371.0,2005-07-15T00:00:00Z,I8144,AE21,11,INFANTIL,4,"[('INFANTIL', '4')]"
17121,AREA INFANTIL,83,PENAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,438331.11,4481287.67,ETRS89,40.47998872,-3.72757588,CALLE,MARIO RECUERO,20,28035.0,"CALLE MARIO RECUERO 20 , ASCENDIENTE 1: 083 ·",20062632.0,2006-04-18T00:00:00Z,I8145,AE21,7,INFANTIL,2,"[('INFANTIL', '2')]"
17122,AREA INFANTIL,83,PENAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,438666.485,4480455.833,ETRS89,40.47252009,-3.72353894,CALLE,JOAQUIN LORENZO,2,28035.0,"CALLE ISLA MALAITA , ASCENDIENTE 1: 083 · PEÑ",11044367.0,2005-07-28T00:00:00Z,I8146,AE21,9,INFANTIL,10,[]
17123,AREA INFANTIL,83,PENAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,438649.829,4480461.823,ETRS89,40.47257282,-3.723736,CALLE,JOAQUIN LORENZO,2,28035.0,"CALLE ISLA MALAITA , ASCENDIENTE 1: 083 · PEÑ",11044367.0,2005-07-28T00:00:00Z,I8147,AE21,10,INFANTIL,10,"[('INFANTIL', '10')]"
17124,AREA INFANTIL,83,PENAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,438800.507,4481576.008,ETRS89,40.48262089,-3.72206614,CALLE,JULIO CALVO,22,28035.0,"CALLE JULIO CALVO 22 RAMÓN GÓMEZ DE LA SERNA, ASCENDIENTE 1: 083 · P",11045442.0,2003-11-19T00:00:00Z,I8148,AE21,13,INFANTIL,5,"[('INFANTIL', '5')]"
17125,AREA INFANTIL,83,PENAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,438626.11,4481177.02,ETRS89,40.4790138,-3.72408499,CALLE,ISLA DE YESO,5,28035.0,"CALLE ISLA DE YESO 5 , ASCENDIENTE 1: 083 · P",11044939.0,2007-03-29T00:00:00Z,I8149,AE21,12,INFANTIL,2,"[('INFANTIL', '2')]"
17126,AREA INFANTIL,83,PENAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439362.283,4481282.508,ETRS89,40.48001816,-3.71541041,CALLE,ISLA DE AROSA,2,28035.0,"CALLE ISLA DE AROSA 2 , ASCENDIENTE 1: 083 ·",11045687.0,2007-04-19T00:00:00Z,I8150,AE21,17,INFANTIL,4,"[('INFANTIL', '4')]"
17127,AREA INFANTIL,83,PENAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439223.2,4480716.97,ETRS89,40.47491343,-3.716997,CALLE,LA BANEZA,41,28035.0,"PARQUE CERRO PEÑABEL , ASCENDIENTE 1: 083 ·",31013142.0,2007-10-04T00:00:00Z,I8151,AE21,10,INFANTIL,3,"[('INFANTIL', '3')]"
17128,AREA INFANTIL,87,MIRASIERRA,8.0,FUENCARRAL - EL PARDO,OPERATIVO,438865.684,4482553.516,ETRS89,40.4914314,-3.72139148,CALLE,COLLADO DE MARICHIVA,115,28035.0,"CALLE COLLADO DE MARICHIVA 15 , ASCENDIENTE 1",20135678.0,2007-04-17T00:00:00Z,I8152,AE21,6,INFANTIL,2,"[('INFANTIL', '2')]"
17129,AREA INFANTIL,81,EL PARDO,8.0,FUENCARRAL - EL PARDO,OPERATIVO,433734.504,4486755.364,ETRS89,40.52888857,-3.78237459,PASEO,EL PARDO,27,28048.0,"PASEO EL PARDO , ASCENDIENTE 1: 081 · EL PAR",31035872.0,2006-09-28T00:00:00Z,I8153,AE21,13,INFANTIL,9,"[('INFANTIL', '9')]"
17130,AREA INFANTIL,83,PENAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439272.49,4480594.38,ETRS89,40.4738127,-3.71640382,CALLE,CHANTADA,40,28035.0,"PARQUE CERRO PEÑABEL , ASCENDIENTE 1: 083 ·",31008984.0,2009-04-18T00:00:00Z,I8155,AE21,14,INFANTIL,0,[]
17131,AREA INFANTIL,83,PENAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,438391.305,4480595.371,ETRS89,40.47375673,-3.72679849,CALLE,JOAQUIN LORENZO,39,28035.0,"CALLE JOAQUIN LORENZO 36 , ASCENDIENTE 1: 083",11044602.0,2007-04-11T00:00:00Z,I8157,AE21,8,INFANTIL,3,"[('INFANTIL', '3')]"
17132,AREA INFANTIL,83,PENAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,438407.0,4480631.154,ETRS89,40.47408024,-3.72661683,CALLE,JOAQUIN LORENZO,36,28035.0,"CALLE JOAQUIN LORENZO 36  , ASCENDIENTE 1: 08",11044479.0,2006-09-28T00:00:00Z,I8158,AE21,4,INFANTIL,1,"[('INFANTIL', '1')]"
17133,AREA INFANTIL,85,LA PAZ,8.0,FUENCARRAL - EL PARDO,OPERATIVO,440338.954,4481550.96,ETRS89,40.48250722,-3.70391363,CALLE,SANTIAGO DE COMPOSTELA,44,28034.0,"CALLE SANTIAGO DE COMPOSTELA 46 , ASCENDIENTE",11045916.0,2007-02-14T00:00:00Z,I8159,AE21,12,INFANTIL,6,"[('INFANTIL', '6')]"
17134,AREA INFANTIL,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,442487.66,4484288.48,ETRS89,40.5073195,-3.67881223,CALLE,BERDUN,12,28050.0,"CALLE BERDUN 12 , ASCENDIENTE 1: 086 · VALVER",31027751.0,2007-04-19T00:00:00Z,I8161,AE21,7,INFANTIL,3,"[('INFANTIL', '3')]"
17135,AREA INFANTIL,87,MIRASIERRA,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439637.613,4482829.077,ETRS89,40.49397025,-3.71230956,CALLE,MORALZARZAL,61,28034.0,"CALLE MORALZARZAL 61B , ASCENDIENTE 1: 087 · M",11050794.0,2007-04-17T00:00:00Z,I8162,AE21,7,INFANTIL,2,"[('INFANTIL', '2')]"
17136,AREA INFANTIL,81,EL PARDO,8.0,FUENCARRAL - EL PARDO,OPERATIVO,435356.135,4483489.981,ETRS89,40.49960139,-3.76289669,CARRETERA,EL PARDO,45,28035.0,"CARRETERA MADRID-EL PARDO KM 3,200 N-605 ,",31063243.0,2007-03-29T00:00:00Z,I8163,AE21,7,INFANTIL,3,"[('INFANTIL', '3')]"
17137,AREA INFANTIL,84,PILAR,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439634.837,4481349.843,ETRS89,40.48064459,-3.71220143,PLAZA,VILLAFRANCA DE LOS BARROS,5,28034.0,"PLAZA VILLAFRANCA DE LOS BARROS JUNTO A PUENTE PARA EMT (2 ÁREAS), ASCENDIEN",20149750.0,2009-04-30T00:00:00Z,I8164,AE21,7,INFANTIL,3,"[('INFANTIL', '3')]"
17138,AREA INFANTIL,83,PENAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439527.18,4481422.43,ETRS89,40.48129065,-3.71347843,AVENIDA,BETANZOS,66,28034.0,"AVENIDA BETANZOS 66 GLORIETA JOSÉ FRANCISCO DE LA ISLA, ASCENDIENTE 1: 083 · P",20148145.0,2009-04-15T00:00:00Z,I8165,AE21,7,INFANTIL,4,"[('INFANTIL', '4')]"
17139,AREA INFANTIL,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,441163.34,4483117.5,ETRS89,40.49667803,-3.69433319,CALLE,SAN CUGAT DEL VALLES,9,28034.0,"CALLE SAN CUGAT DEL VALLES 15 , ASCENDIENTE 1",20046445.0,2007-02-28T00:00:00Z,I8166,AE21,7,INFANTIL,3,"[('INFANTIL', '3')]"
17140,AREA INFANTIL,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,441008.98,4483109.47,ETRS89,40.49659473,-3.69615392,CALLE,SAN CUGAT DEL VALLES,13,28034.0,"CALLE SAN CUGAT DEL VALLES , ASCENDIENTE 1: 0",20046451.0,2007-02-28T00:00:00Z,I8167,AE21,5,INFANTIL,2,"[('INFANTIL', '2')]"
17141,AREA INFANTIL,85,LA PAZ,8.0,FUENCARRAL - EL PARDO,OPERATIVO,440836.7,4482206.54,ETRS89,40.48844855,-3.69810255,CALLE,SANGENJO,40,28034.0,"CALLE SANGENGO 40 , ASCENDIENTE 1: 085 · LA P",20165671.0,2007-06-04T00:00:00Z,I8168,AE21,6,INFANTIL,3,"[('INFANTIL', '3')]"
17142,AREA INFANTIL,81,EL PARDO,8.0,FUENCARRAL - EL PARDO,OPERATIVO,433306.236,4487423.385,ETRS89,40.53487184,-3.787501,CARRETERA,EL PARDO A COLMENAR VIEJO,2,28048.0,"CARRETERA COLMENAR VIEJO , ASCENDIENTE 1:",31023294.0,2009-04-30T00:00:00Z,I8169,AE21,7,INFANTIL,4,"[('INFANTIL', '4')]"
17143,AREA INFANTIL,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,441676.818,4482591.306,ETRS89,40.49197412,-3.6882256,CALLE,ZAMARRAMALA,49,28034.0,"CALLE ZAMARRAMALA 49 , ASCENDIENTE 1: 086 · V",20169516.0,2017-02-11T00:00:00Z,I8170,AE21,9,INFANTIL,3,"[('INFANTIL', '3')]"
17144,AREA INFANTIL,84,PILAR,8.0,FUENCARRAL - EL PARDO,OPERATIVO,440076.633,4480943.096,ETRS89,40.47701247,-3.70695097,PLAZA,PADRON,6,28029.0,"PLAZA PADRON, ASCENDIENTE 1: 083 · PEÑAGR",20105263.0,2009-11-12T00:00:00Z,I8171,AE21,9,INFANTIL,5,"[('INFANTIL', '5')]"
17145,AREA INFANTIL,84,PILAR,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439789.889,4480919.025,ETRS89,40.47677489,-3.71033132,PLAZA,VERIN,7,28029.0,"PLAZA VERIN , ASCENDIENTE 1: 083 · PEÑAGRAN",11046664.0,2009-12-11T00:00:00Z,I8172,AE21,8,INFANTIL,5,"[('INFANTIL', '5')]"
17146,AREA INFANTIL,82,FUENTELARREINA,8.0,FUENCARRAL - EL PARDO,OPERATIVO,437324.15,4481263.48,ETRS89,40.47969541,-3.73945277,CALLE,FRESNEDILLAS,12,28035.0,"CALLE FRESNEDILLAS , ASCENDIENTE 1: 082 · FUE",20167454.0,2012-03-15T00:00:00Z,I8174,AE21,6,INFANTIL,3,"[('INFANTIL', '3')]"
17147,AREA INFANTIL,83,PENAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439090.2,4480567.54,ETRS89,40.47355756,-3.71855157,CALLE,CANDIDO MATEOS,19,28035.0,"CALLE CANDIDO MATEOS , ASCENDIENTE 1: 084 · B",11046032.0,2011-03-13T00:00:00Z,I8175,AE21,5,INFANTIL,0,[]
17148,AREA INFANTIL,95,VALDEMARIN,9.0,MONCLOA - ARAVACA,OPERATIVO,433186.2,4480275.81,ETRS89,40.47047565,-3.78816422,CALLE,CABELLERA DE BERENICE,43,28023.0,"CALLE LA SALLE , ASCENDIENTE 1: 095 · VALDEMA",20181437.0,2007-06-01T00:00:00Z,I9001,AE21,9,INFANTIL,16,"[('INFANTIL', '16')]"
17149,AREA INFANTIL,95,VALDEMARIN,9.0,MONCLOA - ARAVACA,OPERATIVO,433916.61,4480197.38,ETRS89,40.46982756,-3.77954058,AVENIDA,VALDEMARIN,75,28023.0,"AVENIDA VALDEMARIN , ASCENDIENTE 1: 095 · VA",20057171.0,2005-01-10T00:00:00Z,I9002,AE21,21,INFANTIL,7,"[('INFANTIL', '7')]"
17150,AREA INFANTIL,95,VALDEMARIN,9.0,MONCLOA - ARAVACA,OPERATIVO,433220.008,4479886.74,ETRS89,40.46697354,-3.78772449,AVENIDA,VALDEMARIN,109,28023.0,"CAMINO LA ZARZUELA , ASCENDIENTE 1: 095 · VA",20166358.0,2006-11-21T00:00:00Z,I9003,AE21,16,INFANTIL,9,[]
17151,AREA INFANTIL,95,VALDEMARIN,9.0,MONCLOA - ARAVACA,OPERATIVO,435215.79,4479642.39,ETRS89,40.4649304,-3.76415968,CALLE,ARGENTONA,23,28023.0,"CALLE ARGENTONA 19 , ASCENDIENTE 1: 095 · VAL",20149180.0,2007-04-04T00:00:00Z,I9004,AE21,10,INFANTIL,6,"[('INFANTIL', '6')]"
