_id,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JUEGOID,TIPO,COMENTARIOS
MNT-13366,2024-09-10T00:00:00Z,PREVENTIVO,MALO,MALO,58684,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13366
MNT-13367,2024-09-08T00:00:00Z,PREVENTIVO,MALO,BUENO,8805865,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13367
MNT-13368,2024-01-24T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,59580,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13368
MNT-13369,2023-12-12T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,4963370,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13369
MNT-13370,2024-03-04T00:00:00Z,CORRECTIVO,BUENO,BUENO,5176280,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13370
MNT-13371,2024-09-20T00:00:00Z,EMERGENCIA,MALO,REGULAR,4960342,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13371
MNT-13372,2024-02-14T00:00:00Z,CORRECTIVO,BUENO,REGULAR,9446840,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13372
MNT-13373,2023-10-22T00:00:00Z,CORRECTIVO,BUENO,BUENO,21485,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13373
MNT-13374,2024-05-09T00:00:00Z,EMERGENCIA,REGULAR,MALO,59498,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13374
MNT-13375,2023-12-06T00:00:00Z,EMERGENCIA,BUENO,MALO,25520,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13375
MNT-13376,2024-04-23T00:00:00Z,CORRECTIVO,BUENO,REGULAR,6781262,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13376
MNT-13377,2024-05-22T00:00:00Z,EMERGENCIA,REGULAR,BUENO,60186,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13377
MNT-13378,2024-10-04T00:00:00Z,CORRECTIVO,BUENO,BUENO,59152,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13378
MNT-13379,2024-04-07T00:00:00Z,PREVENTIVO,REGULAR,MALO,3581603,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13379
MNT-13380,2024-01-30T00:00:00Z,PREVENTIVO,BUENO,MALO,20548,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13380
MNT-13381,2024-07-03T00:00:00Z,EMERGENCIA,REGULAR,BUENO,9177168,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13381
MNT-13382,2024-02-08T00:00:00Z,PREVENTIVO,BUENO,MALO,6878766,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13382
MNT-13383,2024-05-19T00:00:00Z,EMERGENCIA,MALO,BUENO,5182610,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13383
MNT-13384,2023-05-12T00:00:00Z,EMERGENCIA,MALO,REGULAR,59013,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13384
MNT-13385,2023-11-21T00:00:00Z,EMERGENCIA,BUENO,MALO,34859,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13385
MNT-13386,2023-12-11T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,3581618,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13386
MNT-13387,2023-11-22T00:00:00Z,PREVENTIVO,BUENO,REGULAR,18722,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13387
MNT-13388,2024-09-11T00:00:00Z,PREVENTIVO,BUENO,BUENO,5658385,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13388
MNT-13389,2024-09-21T00:00:00Z,CORRECTIVO,REGULAR,BUENO,3530979,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13389
MNT-13390,2024-01-13T00:00:00Z,PREVENTIVO,MALO,REGULAR,22035,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13390
MNT-13391,2024-10-11T00:00:00Z,CORRECTIVO,MALO,REGULAR,6878747,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13391
MNT-13392,2024-04-14T00:00:00Z,EMERGENCIA,REGULAR,BUENO,22295,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13392
MNT-13393,2024-07-30T00:00:00Z,CORRECTIVO,BUENO,REGULAR,8977928,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13393
MNT-13394,2024-09-04T00:00:00Z,PREVENTIVO,MALO,MALO,5209025,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13394
MNT-13395,2024-10-03T00:00:00Z,CORRECTIVO,MALO,BUENO,4795668,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13395
MNT-13396,2024-03-15T00:00:00Z,PREVENTIVO,REGULAR,BUENO,4960350,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13396
MNT-13397,2023-11-12T00:00:00Z,EMERGENCIA,REGULAR,BUENO,9259983,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13397
MNT-13398,2024-05-16T00:00:00Z,EMERGENCIA,REGULAR,BUENO,5220814,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13398
MNT-13399,2024-05-13T00:00:00Z,CORRECTIVO,BUENO,BUENO,33886,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13399
MNT-13400,2023-10-21T00:00:00Z,PREVENTIVO,REGULAR,MALO,5492551,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13400
MNT-13401,2024-06-14T00:00:00Z,EMERGENCIA,BUENO,BUENO,3759322,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13401
MNT-13402,2024-06-01T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,20030,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13402
MNT-13403,2024-07-25T00:00:00Z,PREVENTIVO,MALO,REGULAR,59106,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13403
MNT-13404,2024-08-21T00:00:00Z,PREVENTIVO,MALO,REGULAR,3845316,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13404
MNT-13405,2023-11-19T00:00:00Z,PREVENTIVO,MALO,REGULAR,7887233,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13405
MNT-13406,2024-08-02T00:00:00Z,CORRECTIVO,REGULAR,BUENO,22021,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13406
MNT-13407,2023-10-30T00:00:00Z,PREVENTIVO,BUENO,REGULAR,8800143,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13407
MNT-13408,2024-04-26T00:00:00Z,CORRECTIVO,BUENO,BUENO,59385,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13408
MNT-13409,2024-02-20T00:00:00Z,CORRECTIVO,MALO,MALO,4731217,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13409
MNT-13410,2023-11-06T00:00:00Z,CORRECTIVO,BUENO,REGULAR,7847547,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13410
MNT-13411,2024-03-07T00:00:00Z,CORRECTIVO,BUENO,REGULAR,9182204,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13411
MNT-13412,2024-02-17T00:00:00Z,CORRECTIVO,REGULAR,MALO,21706,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13412
MNT-13413,2024-03-22T00:00:00Z,PREVENTIVO,MALO,REGULAR,32948,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13413
MNT-13414,2024-04-12T00:00:00Z,EMERGENCIA,BUENO,MALO,21334,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13414
MNT-13415,2024-05-28T00:00:00Z,EMERGENCIA,MALO,MALO,22491,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13415
MNT-13416,2023-11-02T00:00:00Z,EMERGENCIA,MALO,REGULAR,7125616,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13416
MNT-13417,2023-10-17T00:00:00Z,EMERGENCIA,MALO,MALO,9294023,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13417
MNT-13418,2024-11-01T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,8805141,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13418
MNT-13419,2023-11-01T00:00:00Z,CORRECTIVO,MALO,MALO,59433,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13419
MNT-13420,2024-07-28T00:00:00Z,PREVENTIVO,REGULAR,BUENO,5658243,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13420
MNT-13421,2024-06-04T00:00:00Z,CORRECTIVO,MALO,BUENO,33981,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13421
MNT-13422,2023-11-01T00:00:00Z,CORRECTIVO,MALO,REGULAR,20798,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13422
MNT-13423,2024-02-25T00:00:00Z,EMERGENCIA,BUENO,BUENO,9052562,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13423
MNT-13424,2024-03-02T00:00:00Z,CORRECTIVO,BUENO,REGULAR,19457,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13424
MNT-13425,2024-10-02T00:00:00Z,EMERGENCIA,BUENO,MALO,4737872,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13425
MNT-13426,2024-05-23T00:00:00Z,EMERGENCIA,REGULAR,MALO,9176406,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13426
MNT-13427,2023-12-24T00:00:00Z,EMERGENCIA,BUENO,MALO,3530824,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13427
MNT-13428,2024-01-12T00:00:00Z,EMERGENCIA,BUENO,REGULAR,59635,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13428
MNT-13429,2023-12-21T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,9177991,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13429
MNT-13430,2024-02-28T00:00:00Z,EMERGENCIA,BUENO,REGULAR,33914,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13430
MNT-13431,2024-08-19T00:00:00Z,CORRECTIVO,BUENO,REGULAR,58038,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13431
MNT-13432,2024-02-28T00:00:00Z,EMERGENCIA,BUENO,MALO,7248131,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13432
MNT-13433,2024-09-29T00:00:00Z,CORRECTIVO,BUENO,MALO,9397078,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13433
MNT-13434,2024-06-22T00:00:00Z,EMERGENCIA,MALO,REGULAR,3568522,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13434
MNT-13435,2024-06-02T00:00:00Z,CORRECTIVO,MALO,REGULAR,20006,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13435
MNT-13436,2024-06-11T00:00:00Z,EMERGENCIA,REGULAR,BUENO,20200,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13436
MNT-13437,2023-11-08T00:00:00Z,PREVENTIVO,BUENO,BUENO,7930208,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13437
MNT-13438,2023-06-11T00:00:00Z,CORRECTIVO,MALO,MALO,59136,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13438
MNT-13439,2024-07-24T00:00:00Z,PREVENTIVO,REGULAR,MALO,7591688,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13439
MNT-13440,2024-06-09T00:00:00Z,CORRECTIVO,REGULAR,BUENO,3580326,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13440
MNT-13441,2024-01-21T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,9159041,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13441
MNT-13442,2023-12-13T00:00:00Z,EMERGENCIA,MALO,REGULAR,5201909,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13442
MNT-13443,2024-04-15T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,3558526,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13443
MNT-13444,2024-03-22T00:00:00Z,EMERGENCIA,BUENO,REGULAR,4749931,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13444
MNT-13445,2024-01-20T00:00:00Z,CORRECTIVO,REGULAR,BUENO,33511,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13445
MNT-13446,2024-10-02T00:00:00Z,CORRECTIVO,REGULAR,MALO,32990,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13446
MNT-13447,2024-07-03T00:00:00Z,PREVENTIVO,MALO,BUENO,22020,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13447
MNT-13448,2024-07-22T00:00:00Z,CORRECTIVO,REGULAR,MALO,5659772,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13448
MNT-13449,2024-05-15T00:00:00Z,CORRECTIVO,BUENO,REGULAR,33689,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13449
MNT-13450,2023-12-23T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,5019778,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13450
MNT-13451,2024-10-09T00:00:00Z,EMERGENCIA,MALO,BUENO,58850,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13451
MNT-13452,2024-05-13T00:00:00Z,EMERGENCIA,BUENO,REGULAR,25674,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13452
MNT-13453,2024-05-05T00:00:00Z,EMERGENCIA,MALO,BUENO,25744,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13453
MNT-13454,2024-05-04T00:00:00Z,PREVENTIVO,REGULAR,BUENO,9178861,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13454
MNT-13455,2024-08-05T00:00:00Z,CORRECTIVO,REGULAR,MALO,3573409,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13455
MNT-13456,2024-01-30T00:00:00Z,CORRECTIVO,BUENO,REGULAR,22146,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13456
MNT-13457,2024-02-22T00:00:00Z,EMERGENCIA,REGULAR,BUENO,7861110,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13457
MNT-13458,2024-06-11T00:00:00Z,PREVENTIVO,REGULAR,BUENO,9149761,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13458
MNT-13459,2024-02-27T00:00:00Z,CORRECTIVO,BUENO,BUENO,22536,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13459
MNT-13460,2024-08-08T00:00:00Z,EMERGENCIA,BUENO,MALO,53187,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13460
MNT-13461,2024-07-10T00:00:00Z,EMERGENCIA,BUENO,MALO,3573265,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13461
MNT-13462,2024-05-16T00:00:00Z,EMERGENCIA,REGULAR,BUENO,8805141,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13462
MNT-13463,2024-04-14T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,3573802,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13463
MNT-13464,2024-07-24T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,53075,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13464
MNT-13465,2024-04-18T00:00:00Z,EMERGENCIA,REGULAR,BUENO,18933,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13465
MNT-13466,2024-06-19T00:00:00Z,CORRECTIVO,BUENO,MALO,22359,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13466
MNT-13467,2024-02-05T00:00:00Z,EMERGENCIA,BUENO,MALO,22040,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13467
MNT-13468,2024-03-06T00:00:00Z,EMERGENCIA,REGULAR,BUENO,5658987,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13468
MNT-13469,2023-03-11T00:00:00Z,EMERGENCIA,BUENO,MALO,9182946,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13469
MNT-13470,2024-03-06T00:00:00Z,EMERGENCIA,BUENO,MALO,25860,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13470
MNT-13471,2024-01-03T00:00:00Z,PREVENTIVO,REGULAR,MALO,4737967,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13471
MNT-13472,2024-04-15T00:00:00Z,CORRECTIVO,BUENO,REGULAR,5250224,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13472
MNT-13473,2024-06-29T00:00:00Z,PREVENTIVO,MALO,MALO,9182177,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13473
MNT-13474,2024-02-08T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,8928435,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13474
MNT-13475,2024-04-04T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,20520,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13475
MNT-13476,2024-05-16T00:00:00Z,PREVENTIVO,REGULAR,BUENO,59385,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13476
MNT-13477,2023-12-06T00:00:00Z,CORRECTIVO,MALO,BUENO,34930,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13477
MNT-13478,2023-11-26T00:00:00Z,PREVENTIVO,MALO,MALO,7125675,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13478
MNT-13479,2024-04-20T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,7862443,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13479
MNT-13480,2023-10-23T00:00:00Z,PREVENTIVO,MALO,MALO,58893,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13480
MNT-13481,2024-08-09T00:00:00Z,EMERGENCIA,MALO,REGULAR,9291331,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13481
MNT-13482,2024-10-10T00:00:00Z,CORRECTIVO,REGULAR,MALO,5218566,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13482
MNT-13483,2024-06-23T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,20445,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13483
MNT-13484,2023-10-27T00:00:00Z,PREVENTIVO,BUENO,BUENO,9052943,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13484
MNT-13485,2024-02-26T00:00:00Z,CORRECTIVO,BUENO,BUENO,58212,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13485
MNT-13486,2024-03-20T00:00:00Z,CORRECTIVO,REGULAR,BUENO,5250737,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13486
MNT-13487,2023-10-26T00:00:00Z,CORRECTIVO,REGULAR,MALO,59757,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13487
MNT-13488,2024-06-25T00:00:00Z,CORRECTIVO,REGULAR,BUENO,5128756,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13488
MNT-13489,2024-01-26T00:00:00Z,PREVENTIVO,BUENO,MALO,20790,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13489
MNT-13490,2023-12-07T00:00:00Z,PREVENTIVO,REGULAR,BUENO,25666,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13490
MNT-13491,2024-09-20T00:00:00Z,CORRECTIVO,BUENO,BUENO,19421,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13491
MNT-13492,2024-06-27T00:00:00Z,EMERGENCIA,MALO,BUENO,3530672,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13492
MNT-13493,2023-11-09T00:00:00Z,EMERGENCIA,BUENO,BUENO,9176865,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13493
MNT-13494,2024-01-25T00:00:00Z,EMERGENCIA,BUENO,MALO,8803542,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13494
MNT-13495,2024-03-13T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,20423,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13495
MNT-13496,2024-03-26T00:00:00Z,EMERGENCIA,MALO,BUENO,34017,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13496
MNT-13497,2024-08-20T00:00:00Z,EMERGENCIA,BUENO,MALO,23426,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13497
MNT-13498,2024-05-27T00:00:00Z,EMERGENCIA,BUENO,MALO,5658207,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13498
MNT-13499,2024-01-07T00:00:00Z,EMERGENCIA,BUENO,BUENO,9177710,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13499
MNT-13500,2024-05-03T00:00:00Z,EMERGENCIA,BUENO,MALO,9181809,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13500
MNT-13501,2024-08-06T00:00:00Z,CORRECTIVO,MALO,MALO,32907,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13501
MNT-13502,2024-02-27T00:00:00Z,EMERGENCIA,BUENO,MALO,3531419,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13502
MNT-13503,2024-02-19T00:00:00Z,EMERGENCIA,MALO,MALO,7886337,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13503
MNT-13504,2024-01-24T00:00:00Z,EMERGENCIA,MALO,BUENO,21381,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13504
MNT-13505,2024-06-03T00:00:00Z,PREVENTIVO,REGULAR,MALO,33810,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13505
MNT-13506,2024-07-08T00:00:00Z,CORRECTIVO,BUENO,REGULAR,35128,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13506
MNT-13507,2024-08-30T00:00:00Z,EMERGENCIA,MALO,REGULAR,24931,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13507
MNT-13508,2024-03-25T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,24248,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13508
MNT-13509,2024-01-31T00:00:00Z,EMERGENCIA,BUENO,REGULAR,3573007,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13509
MNT-13510,2024-01-25T00:00:00Z,PREVENTIVO,BUENO,REGULAR,5056337,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13510
MNT-13511,2024-02-15T00:00:00Z,CORRECTIVO,MALO,BUENO,9446265,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13511
MNT-13512,2023-10-20T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,3576530,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13512
MNT-13513,2024-01-23T00:00:00Z,EMERGENCIA,REGULAR,BUENO,24703,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13513
MNT-13514,2024-09-24T00:00:00Z,CORRECTIVO,BUENO,MALO,33587,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13514
MNT-13515,2024-06-17T00:00:00Z,CORRECTIVO,BUENO,REGULAR,9180980,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13515
MNT-13516,2024-04-26T00:00:00Z,CORRECTIVO,MALO,MALO,7168558,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13516
MNT-13517,2024-05-11T00:00:00Z,EMERGENCIA,BUENO,BUENO,9277920,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13517
MNT-13518,2024-01-23T00:00:00Z,PREVENTIVO,MALO,BUENO,5173862,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13518
MNT-13519,2024-04-29T00:00:00Z,PREVENTIVO,MALO,BUENO,21559,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13519
MNT-13520,2023-12-28T00:00:00Z,CORRECTIVO,BUENO,MALO,5252805,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13520
MNT-13521,2024-06-19T00:00:00Z,EMERGENCIA,MALO,MALO,9493139,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13521
MNT-13522,2024-05-09T00:00:00Z,CORRECTIVO,BUENO,MALO,21351,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13522
MNT-13523,2024-04-27T00:00:00Z,EMERGENCIA,MALO,MALO,58425,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13523
MNT-13524,2024-06-21T00:00:00Z,EMERGENCIA,MALO,MALO,7741686,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13524
MNT-13525,2024-08-02T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,4794412,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13525
MNT-13526,2024-01-19T00:00:00Z,CORRECTIVO,BUENO,REGULAR,59058,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13526
MNT-13527,2024-09-16T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,18676,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13527
MNT-13528,2024-04-04T00:00:00Z,PREVENTIVO,REGULAR,BUENO,58466,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13528
MNT-13529,2024-01-11T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,59892,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 13529
MNT-13530,2024-09-23T00:00:00Z,CORRECTIVO,MALO,REGULAR,59272,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13530
MNT-13531,2024-09-15T00:00:00Z,EMERGENCIA,REGULAR,MALO,33548,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13531
MNT-13532,2024-05-19T00:00:00Z,EMERGENCIA,REGULAR,BUENO,22392,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 13532
